15be5f3c-e0a4-c0fa-fbff-8e50339b4b22,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.web/sites/functionapp20171121101346/providers/Microsoft.Advisor/recommendations/be0f2fa7-3c6d-a141-5410-806eb22a7222,High,functionapp20171121101346,Microsoft.Web/sites,2021-12-08 00:27:44,be0f2fa7-3c6d-a141-5410-806eb22a7222,15be5f3c-e0a4-c0fa-fbff-8e50339b4b22,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.web/sites/functionapp20171121101346,0,TLS should be updated to the latest version for function apps,TLS should be updated to the latest version for function apps,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.web/sites/functionapp20171121101346/providers/Microsoft.Security/assessments/15be5f3c-e0a4-c0fa-fbff-8e50339b4b22,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
15be5f3c-e0a4-c0fa-fbff-8e50339b4b22,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.web/sites/vodeopipeline/providers/Microsoft.Advisor/recommendations/ea837f56-7de1-3ced-a05c-d08a83c7bf3d,High,vodeopipeline,Microsoft.Web/sites,2021-12-08 00:27:44,ea837f56-7de1-3ced-a05c-d08a83c7bf3d,15be5f3c-e0a4-c0fa-fbff-8e50339b4b22,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.web/sites/vodeopipeline,0,TLS should be updated to the latest version for function apps,TLS should be updated to the latest version for function apps,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.web/sites/vodeopipeline/providers/Microsoft.Security/assessments/15be5f3c-e0a4-c0fa-fbff-8e50339b4b22,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
1db4f204-cb5a-4c9c-9254-7556403ce51c,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/billing-dw-server/providers/Microsoft.Advisor/recommendations/0e9cdbee-696d-c1b2-a035-be943cec0927,High,billing-dw-server,Microsoft.Sql/servers,2021-12-08 00:27:44,0e9cdbee-696d-c1b2-a035-be943cec0927,1db4f204-cb5a-4c9c-9254-7556403ce51c,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/billing-dw-server,0,SQL servers should have vulnerability assessment configured,SQL servers should have vulnerability assessment configured,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/Microsoft.Sql/servers/billing-dw-server/providers/Microsoft.Security/assessments/1db4f204-cb5a-4c9c-9254-7556403ce51c,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
22e93e92-4a31-b4cd-d640-3ef908430aa6,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/billing-dw-server/providers/Microsoft.Advisor/recommendations/b262a654-b616-f33c-2f4f-9f4bbd0ba816,Medium,billing-dw-server,Microsoft.Sql/servers,2021-12-08 00:27:44,b262a654-b616-f33c-2f4f-9f4bbd0ba816,22e93e92-4a31-b4cd-d640-3ef908430aa6,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/billing-dw-server,0,Public network access on Azure SQL Database should be disabled,Public network access on Azure SQL Database should be disabled,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/Microsoft.Sql/servers/billing-dw-server/providers/Microsoft.Security/assessments/22e93e92-4a31-b4cd-d640-3ef908430aa6,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
22e93e92-4a31-b4cd-d640-3ef908430aa6,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/rg-dev2sql/providers/Microsoft.Advisor/recommendations/c006028a-283d-d50a-c247-5d4b7c27aea0,Medium,rg-dev2sql,Microsoft.Sql/servers,2021-12-08 00:27:44,c006028a-283d-d50a-c247-5d4b7c27aea0,22e93e92-4a31-b4cd-d640-3ef908430aa6,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/rg-dev2sql,0,Public network access on Azure SQL Database should be disabled,Public network access on Azure SQL Database should be disabled,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/Microsoft.Sql/servers/rg-dev2sql/providers/Microsoft.Security/assessments/22e93e92-4a31-b4cd-d640-3ef908430aa6,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
22e93e92-4a31-b4cd-d640-3ef908430aa6,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/workspacemanagedrg-142076a8-5f19-4628-aaf6-5ac910e41e85/providers/microsoft.sql/servers/rg-dev2workspace/providers/Microsoft.Advisor/recommendations/3258c67b-305f-dde3-4e19-239d6f2bd1a8,Medium,rg-dev2workspace,Microsoft.Sql/servers,2021-12-08 00:27:44,3258c67b-305f-dde3-4e19-239d6f2bd1a8,22e93e92-4a31-b4cd-d640-3ef908430aa6,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/workspacemanagedrg-142076a8-5f19-4628-aaf6-5ac910e41e85/providers/microsoft.sql/servers/rg-dev2workspace,0,Public network access on Azure SQL Database should be disabled,Public network access on Azure SQL Database should be disabled,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/workspacemanagedrg-142076a8-5f19-4628-aaf6-5ac910e41e85/providers/Microsoft.Sql/servers/rg-dev2workspace/providers/Microsoft.Security/assessments/22e93e92-4a31-b4cd-d640-3ef908430aa6,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.web/sites/functionapp20171121101346/providers/Microsoft.Advisor/recommendations/271cc9d7-4395-0a06-ccc4-e43f35e3a8eb,Medium,functionapp20171121101346,Microsoft.Web/sites,2021-12-08 00:27:44,271cc9d7-4395-0a06-ccc4-e43f35e3a8eb,23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.web/sites/functionapp20171121101346,0,Managed identity should be used in function apps,Managed identity should be used in function apps,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.web/sites/functionapp20171121101346/providers/Microsoft.Security/assessments/23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.web/sites/b12xfunction/providers/Microsoft.Advisor/recommendations/1b9bc593-3863-b117-37b4-d74ac0344afa,Medium,b12xfunction,Microsoft.Web/sites,2021-12-08 00:27:44,1b9bc593-3863-b117-37b4-d74ac0344afa,23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.web/sites/b12xfunction,0,Managed identity should be used in function apps,Managed identity should be used in function apps,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.web/sites/b12xfunction/providers/Microsoft.Security/assessments/23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev3/providers/microsoft.web/sites/largefiles/providers/Microsoft.Advisor/recommendations/1bf64507-f48a-5630-d3a4-fa684fb3a5e0,Medium,largefiles,Microsoft.Web/sites,2021-12-08 00:27:44,1bf64507-f48a-5630-d3a4-fa684fb3a5e0,23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev3/providers/microsoft.web/sites/largefiles,0,Managed identity should be used in function apps,Managed identity should be used in function apps,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev3/providers/microsoft.web/sites/largefiles/providers/Microsoft.Security/assessments/23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.web/sites/vodeopipeline/providers/Microsoft.Advisor/recommendations/423cdc8e-2616-b51d-ce30-b086aa2c370c,Medium,vodeopipeline,Microsoft.Web/sites,2021-12-08 00:27:44,423cdc8e-2616-b51d-ce30-b086aa2c370c,23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.web/sites/vodeopipeline,0,Managed identity should be used in function apps,Managed identity should be used in function apps,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.web/sites/vodeopipeline/providers/Microsoft.Security/assessments/23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.web/sites/supermoviesopenhack/providers/Microsoft.Advisor/recommendations/72516e0c-b616-5de2-4a75-ab45c701217d,Medium,supermoviesopenhack,Microsoft.Web/sites,2021-12-08 00:27:55,72516e0c-b616-5de2-4a75-ab45c701217d,23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.web/sites/supermoviesopenhack,0,Managed identity should be used in function apps,Managed identity should be used in function apps,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.web/sites/supermoviesopenhack/providers/Microsoft.Security/assessments/23aa9cbe-c2fb-6a2f-6c97-885a6d48c4d1,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
24d8af06-d441-40b4-a49c-311421aa9f58,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.compute/virtualmachines/powerbireports/providers/Microsoft.Advisor/recommendations/968e474b-b300-96af-aae2-1477a2d9abec,Medium,powerbireports,Microsoft.Compute/virtualMachines,2021-12-08 00:27:55,968e474b-b300-96af-aae2-1477a2d9abec,24d8af06-d441-40b4-a49c-311421aa9f58,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.compute/virtualmachines/powerbireports,0,Network traffic data collection agent should be installed on Windows virtual machines,Network traffic data collection agent should be installed on Windows virtual machines,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.compute/virtualmachines/powerbireports/providers/Microsoft.Security/assessments/24d8af06-d441-40b4-a49c-311421aa9f58,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
276b1952-c364-852b-11e5-657f0fa34dc6,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.documentdb/databaseaccounts/supermovies/providers/Microsoft.Advisor/recommendations/3c08321f-2bcf-3c07-2ae4-79968aa501b0,Medium,supermovies,Microsoft.DocumentDB/databaseAccounts,2021-12-08 00:27:55,3c08321f-2bcf-3c07-2ae4-79968aa501b0,276b1952-c364-852b-11e5-657f0fa34dc6,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.documentdb/databaseaccounts/supermovies,0,Azure Cosmos DB accounts should have firewall rules,Azure Cosmos DB accounts should have firewall rules,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev/providers/microsoft.documentdb/databaseaccounts/supermovies/providers/Microsoft.Security/assessments/276b1952-c364-852b-11e5-657f0fa34dc6,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
2acd365d-e8b5-4094-bce4-244b7c51d67c,Security,/subscriptions/00000000-0000-2222-0000-000000000000/providers/Microsoft.Advisor/recommendations/ecc9cd7a-0170-7204-eb2e-cb5228ac0424,Medium,00000000-0000-2222-0000-000000000000,Microsoft.Subscriptions/subscriptions,2021-12-08 00:27:44,ecc9cd7a-0170-7204-eb2e-cb5228ac0424,2acd365d-e8b5-4094-bce4-244b7c51d67c,/subscriptions/00000000-0000-2222-0000-000000000000,0,Service principals should be used to protect your subscriptions instead of Management Certificates,Service principals should be used to protect your subscriptions instead of Management Certificates,/subscriptions/00000000-0000-2222-0000-000000000000/providers/Microsoft.Security/assessments/2acd365d-e8b5-4094-bce4-244b7c51d67c,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
2e96bc2f-1972-e471-9e70-ae58d41e9d2a,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-prod/providers/microsoft.keyvault/vaults/blxrg-prodkeyvault/providers/Microsoft.Advisor/recommendations/4f2b8278-889d-f575-5dae-39393861ebf8,Medium,blxrg-prodkeyvault,Microsoft.KeyVault/vaults,2021-12-08 00:27:44,4f2b8278-889d-f575-5dae-39393861ebf8,2e96bc2f-1972-e471-9e70-ae58d41e9d2a,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-prod/providers/microsoft.keyvault/vaults/blxrg-prodkeyvault,0,Private endpoint should be configured for Key Vault,Private endpoint should be configured for Key Vault,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-prod/providers/microsoft.keyvault/vaults/blxrg-prodkeyvault/providers/Microsoft.Security/assessments/2e96bc2f-1972-e471-9e70-ae58d41e9d2a,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
32771b45-220c-1a8b-584e-fdd5a2584a66,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.batch/batchaccounts/rg-labbatch/providers/Microsoft.Advisor/recommendations/52f04bd3-cf19-46e9-23ce-a0569be91b8a,Low,rg-labbatch,Microsoft.Batch/batchAccounts,2021-12-08 00:27:44,52f04bd3-cf19-46e9-23ce-a0569be91b8a,32771b45-220c-1a8b-584e-fdd5a2584a66,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.batch/batchaccounts/rg-labbatch,0,Diagnostic logs in Batch accounts should be enabled,Diagnostic logs in Batch accounts should be enabled,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-lab/providers/microsoft.batch/batchaccounts/rg-labbatch/providers/Microsoft.Security/assessments/32771b45-220c-1a8b-584e-fdd5a2584a66,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
3869fbd7-5d90-84e4-37bd-d9a7f4ce9a24,Security,/subscriptions/00000000-0000-2222-0000-000000000000/providers/Microsoft.Advisor/recommendations/a0c3b8a9-b7ac-c8b9-0983-96dce02ca2fd,Low,00000000-0000-2222-0000-000000000000,Microsoft.Subscriptions/subscriptions,2021-12-08 00:27:44,a0c3b8a9-b7ac-c8b9-0983-96dce02ca2fd,3869fbd7-5d90-84e4-37bd-d9a7f4ce9a24,/subscriptions/00000000-0000-2222-0000-000000000000,0,Email notification for high severity alerts should be enabled,Email notification for high severity alerts should be enabled,/subscriptions/00000000-0000-2222-0000-000000000000/providers/Microsoft.Security/assessments/3869fbd7-5d90-84e4-37bd-d9a7f4ce9a24,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
400a6682-992c-4726-9549-629fbc3b988f,Security,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/billing-dw-server/providers/Microsoft.Advisor/recommendations/035c1e68-42d5-fc41-4f8b-1918c35a670e,High,billing-dw-server,Microsoft.Sql/servers,2021-12-08 00:27:44,035c1e68-42d5-fc41-4f8b-1918c35a670e,400a6682-992c-4726-9549-629fbc3b988f,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/microsoft.sql/servers/billing-dw-server,0,Microsoft Defender for SQL should be enabled for unprotected Azure SQL servers,Microsoft Defender for SQL should be enabled for unprotected Azure SQL servers,/subscriptions/00000000-0000-2222-0000-000000000000/resourcegroups/rg-dev2/providers/Microsoft.Sql/servers/billing-dw-server/providers/Microsoft.Security/assessments/400a6682-992c-4726-9549-629fbc3b988f,00000000-0000-2222-0000-000000000000,Microsoft.Advisor/recommendations
